תאריך,שם ירק,סוג א,מובחר
12/5/2015,שעועית ירוקה,8,
12/5/2015,לוף,3,4
12/5/2015,בצל ירוק,4,5
12/5/2015,תירס באריזה קמעונאית,6,7
11/5/2015,עגבניות חממה ,3.6,4
11/5/2015,עגבניות באשכולות ,4.8,5.2
11/5/2015,עגבניות שרי אשכולות אכות מעולה,3.8,4.2
11/5/2015,תפוא"ד שקים,2,2.2
11/5/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
11/5/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
11/5/2015,תפוא"ד אדום בשקים,2.6,2.8
11/5/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
11/5/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
11/5/2015,גזר בשקים,2.3,2.5
11/5/2015,גזר באריזה קמעונאית,2.8,3
11/5/2015,בצל יבש,2,
11/5/2015,בצל אדום,2.8,
11/5/2015,שום,13,
11/5/2015,פלפל ירוק מאורך-,4.5,5
11/5/2015,פלפל ירוק מזני בלוקי,6.2,6.6
11/5/2015,פלפל בהיר,4,4.5
11/5/2015,פלפל אדום איכות מעולה,11.6,12
11/5/2015,פלפל כתום,11.6,12
11/5/2015,פלפל צהוב איכות מעולה,11.6,12
11/5/2015,פלפל חריף,3.2,3.6
11/5/2015,חציל חממה ,3.4,3.8
11/5/2015,מלפפון חממה ,2.5,
11/5/2015,כרוב לבן,2,
11/5/2015,כרוב אדום,2.2,
11/5/2015,שומר,2.6,3
11/5/2015,כרובית,2.4,2.8
11/5/2015,קישואים איכות מעולה,2.8,3
11/5/2015,חסה 8 יחידות,14,16
11/5/2015,מילון גליה מעולה,6,6.4
11/5/2015,צנון,3.6,
11/5/2015,צנונית באריזה,4,
11/5/2015,סלק,2,2.4
11/5/2015,דלעת,11.5,
11/5/2015,דלורית,4.5,
11/5/2015,בטטות איכות מעולה,7.5,
11/5/2015,ברוקולי באריזה קמעונאית,7,
11/5/2015,קולורבי,2.3,2.7
11/5/2015,שעועית ירוקה,8,
11/5/2015,לוף,3,4
11/5/2015,בצל ירוק,4,5
11/5/2015,תירס באריזה קמעונאית,6.3,7
10/5/2015,עגבניות חממה ,4.4,4.8
10/5/2015,עגבניות באשכולות ,5.8,6.2
10/5/2015,עגבניות שרי אשכולות אכות מעולה,4,4.4
10/5/2015,תפוא"ד שקים,2,2.2
10/5/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
10/5/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
10/5/2015,תפוא"ד אדום בשקים,2.6,2.8
10/5/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
10/5/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
10/5/2015,גזר בשקים,2.3,2.5
10/5/2015,גזר באריזה קמעונאית,2.8,3
10/5/2015,בצל יבש,2,
10/5/2015,בצל אדום,2.8,
10/5/2015,שום,13,
10/5/2015,פלפל ירוק מאורך-,4.5,5
10/5/2015,פלפל ירוק מזני בלוקי,6.5,7
10/5/2015,פלפל בהיר,4,4.5
10/5/2015,פלפל אדום איכות מעולה,11,12
10/5/2015,פלפל כתום,11,12
10/5/2015,פלפל צהוב איכות מעולה,11,12
10/5/2015,פלפל חריף,3.4,3.8
10/5/2015,חציל חממה ,3.4,3.8
10/5/2015,מלפפון חממה ,2.5,
10/5/2015,כרוב לבן,1.8,
10/5/2015,כרוב אדום,2.2,
10/5/2015,שומר,2.6,3
10/5/2015,כרובית,2.5,3
10/5/2015,קישואים איכות מעולה,3,3.4
10/5/2015,חסה 8 יחידות,14,16
10/5/2015,מילון גליה מעולה,6,6.4
10/5/2015,צנון,3.6,
10/5/2015,צנונית באריזה,4,
10/5/2015,סלק,2,2.4
10/5/2015,דלעת,12.5,
10/5/2015,דלורית,5.5,
10/5/2015,בטטות איכות מעולה,7.5,
10/5/2015,ברוקולי באריזה קמעונאית,9,
10/5/2015,קולורבי,2.3,2.7
10/5/2015,שעועית ירוקה,8,
10/5/2015,לוף,3,4
10/5/2015,בצל ירוק,4,5
10/5/2015,תירס באריזה קמעונאית,6.3,7
7/5/2015,עגבניות חממה ,5.5,6
7/5/2015,עגבניות באשכולות ,7,7.4
7/5/2015,עגבניות שרי אשכולות אכות מעולה,4,4.4
7/5/2015,תפוא"ד שקים,2,2.2
7/5/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
7/5/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
7/5/2015,תפוא"ד אדום בשקים,2.6,2.8
7/5/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
7/5/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
7/5/2015,גזר בשקים,2.2,2.4
7/5/2015,גזר באריזה קמעונאית,2.6,2.8
7/5/2015,בצל אדום,2.8,
7/5/2015,בצל בית אלפא,2,
7/5/2015,שום,13,
7/5/2015,פלפל קליפורני,6.2,6.6
7/5/2015,פלפל בהיר,4,4.5
7/5/2015,פלפל אדום חממה,6,7
7/5/2015,פלפל אדום איכות מעולה,10.5,10.8
7/5/2015,פלפל כתום,10.5,10.8
7/5/2015,פלפל צהוב איכות מעולה,10.5,10.8
7/5/2015,פלפל חריף,3.4,3.8
7/5/2015,חציל חממה ,3.4,3.8
7/5/2015,מלפפון חממה ,3,
7/5/2015,כרוב לבן,1.8,
7/5/2015,כרוב אדום,2.2,
7/5/2015,שומר,2.6,3
7/5/2015,כרובית,3,3.4
7/5/2015,קישואים איכות מעולה,3.6,4
7/5/2015,חסה 8 יחידות,14,16
7/5/2015,מילון גליה מעולה,6,6.4
7/5/2015,צנון,3.6,
7/5/2015,צנונית באריזה,3.6,
7/5/2015,סלק,2,2.4
7/5/2015,לפת איכות מעולה,3.2,
7/5/2015,דלעת,13.5,
7/5/2015,דלורית,7,
7/5/2015,בטטות איכות מעולה,7.5,
7/5/2015,ברוקולי באריזה קמעונאית,9,
7/5/2015,קולורבי,2,2.2
7/5/2015,שעועית ירוקה,8,
7/5/2015,לוף,3,4
7/5/2015,בצל ירוק,3.5,4.5
7/5/2015,תירס באריזה קמעונאית,6.4,7.5
6/5/2015,עגבניות חממה ,5.4,6
6/5/2015,עגבניות באשכולות ,6.8,7.2
6/5/2015,עגבניות שרי אשכולות אכות מעולה,4.4,4.8
6/5/2015,תפוא"ד שקים,2,2.2
6/5/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
6/5/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
6/5/2015,תפוא"ד אדום בשקים,2.6,2.8
6/5/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
6/5/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
6/5/2015,גזר בשקים,2.2,2.4
6/5/2015,גזר באריזה קמעונאית,2.6,2.8
6/5/2015,בצל אדום,2.8,
6/5/2015,בצל בית אלפא,2,
6/5/2015,שום,13,
6/5/2015,פלפל קליפורני,6.2,6.6
6/5/2015,פלפל בהיר,4,4.5
6/5/2015,פלפל אדום חממה,5,6
6/5/2015,פלפל אדום איכות מעולה,10.5,10.8
6/5/2015,פלפל כתום,10.5,10.8
6/5/2015,פלפל צהוב איכות מעולה,10.5,10.8
6/5/2015,פלפל חריף,3.4,3.8
6/5/2015,חציל חממה ,3,3.4
6/5/2015,מלפפון חממה ,1.8,
6/5/2015,כרוב לבן,1.4,
6/5/2015,כרוב אדום,1.8,
6/5/2015,שומר,2.6,3
6/5/2015,כרובית,2.4,2.8
6/5/2015,קישואים איכות מעולה,3,3.4
6/5/2015,חסה 8 יחידות,14,16
6/5/2015,מילון גליה מעולה,5.6,6
6/5/2015,צנון,3.6,
6/5/2015,צנונית באריזה,3.6,
6/5/2015,סלק,2,2.4
6/5/2015,לפת איכות מעולה,3.2,
6/5/2015,דלעת,13.5,
6/5/2015,דלורית,7,
6/5/2015,בטטות איכות מעולה,7.5,
6/5/2015,ברוקולי באריזה קמעונאית,10,
6/5/2015,קולורבי,2,2.2
6/5/2015,שעועית ירוקה,8,
6/5/2015,לוף,3,4
6/5/2015,בצל ירוק,3.5,4.5
6/5/2015,בצל ירוק ארוז,6.5,
6/5/2015,תירס באריזה קמעונאית,6.5,7.5
5/5/2015,עגבניות חממה ,5.8,6.2
5/5/2015,עגבניות באשכולות ,7,7.4
5/5/2015,עגבניות שרי אשכולות אכות מעולה,5,5.4
5/5/2015,תפוא"ד שקים,2,2.2
5/5/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
5/5/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
5/5/2015,תפוא"ד אדום בשקים,2.6,2.8
5/5/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
5/5/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
5/5/2015,גזר בשקים,2.2,2.4
5/5/2015,גזר באריזה קמעונאית,2.6,2.8
5/5/2015,בצל אדום,2.8,
5/5/2015,בצל בית אלפא,2,
5/5/2015,שום,13,
5/5/2015,פלפל קליפורני,6.2,6.6
5/5/2015,פלפל בהיר,4,4.5
5/5/2015,פלפל אדום חממה,4.5,5.5
5/5/2015,פלפל אדום איכות מעולה,10.5,10.8
5/5/2015,פלפל כתום,10.5,10.8
5/5/2015,פלפל צהוב איכות מעולה,10.5,10.8
5/5/2015,פלפל חריף,3.6,4
5/5/2015,חציל חממה ,2.8,3.2
5/5/2015,מלפפון חממה ,1.8,
5/5/2015,כרוב לבן,1.4,
5/5/2015,כרוב אדום,1.8,
5/5/2015,שומר,2.6,3
5/5/2015,כרובית,2.4,2.8
5/5/2015,קישואים איכות מעולה,2.4,2.6
5/5/2015,חסה 8 יחידות,14,16
5/5/2015,מילון גליה מעולה,5.5,6
5/5/2015,צנון,3.6,
5/5/2015,צנונית באריזה,3.6,
5/5/2015,סלק,2,2.4
5/5/2015,לפת איכות מעולה,3.2,
5/5/2015,דלעת,13.5,
5/5/2015,דלורית,7,
5/5/2015,בטטות איכות מעולה,7.5,
5/5/2015,ברוקולי באריזה קמעונאית,10,
5/5/2015,קולורבי,2,2.2
5/5/2015,שעועית ירוקה,8,
5/5/2015,לוף,3,4
5/5/2015,בצל ירוק,3,4
5/5/2015,תירס באריזה קמעונאית,6.5,7.5
4/5/2015,עגבניות חממה ,5.8,6.2
4/5/2015,עגבניות באשכולות ,7,7.4
4/5/2015,עגבניות שרי אשכולות אכות מעולה,5.4,5.8
4/5/2015,תפוא"ד שקים,2,2.2
4/5/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
4/5/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
4/5/2015,תפוא"ד אדום בשקים,2.6,2.8
4/5/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
4/5/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
4/5/2015,גזר בשקים,2.2,2.4
4/5/2015,גזר באריזה קמעונאית,2.6,2.8
4/5/2015,בצל אדום,3,
4/5/2015,בצל בית אלפא,2,
4/5/2015,שום,13,
4/5/2015,פלפל קליפורני,5.8,6.2
4/5/2015,פלפל בהיר,4,4.5
4/5/2015,פלפל אדום חממה,4,5
4/5/2015,פלפל אדום איכות מעולה,10.4,10.8
4/5/2015,פלפל כתום,10.4,10.8
4/5/2015,פלפל צהוב איכות מעולה,10.4,10.8
4/5/2015,פלפל חריף,3.8,4.2
4/5/2015,חציל חממה ,2.8,3.2
4/5/2015,מלפפון חממה ,1.8,
4/5/2015,כרוב לבן,1.4,
4/5/2015,כרוב אדום,1.8,
4/5/2015,שומר,3,3.2
4/5/2015,כרובית,2.4,2.8
4/5/2015,קישואים איכות מעולה,2.4,2.6
4/5/2015,חסה 8 יחידות,14,16
4/5/2015,מילון גליה מעולה,5.8,6.2
4/5/2015,צנון,3.6,
4/5/2015,צנונית באריזה,3.6,
4/5/2015,סלק,2,2.4
4/5/2015,לפת איכות מעולה,3.2,
4/5/2015,דלעת,13.5,
4/5/2015,דלורית,7.4,
4/5/2015,בטטות איכות מעולה,7.5,
4/5/2015,ברוקולי באריזה קמעונאית,10,
4/5/2015,קולורבי,2,2.2
4/5/2015,שעועית ירוקה,8,
4/5/2015,לוף,3,4
4/5/2015,בצל ירוק,3,4
4/5/2015,תירס באריזה קמעונאית,7,8
3/5/2015,עגבניות חממה ,5.8,6.2
3/5/2015,עגבניות באשכולות ,7,7.4
3/5/2015,עגבניות שרי אשכולות אכות מעולה,5.4,5.8
3/5/2015,תפוא"ד שקים,2,2.2
3/5/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
3/5/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
3/5/2015,תפוא"ד אדום בשקים,2.6,2.8
3/5/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
3/5/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
3/5/2015,גזר בשקים,2.2,2.4
3/5/2015,גזר באריזה קמעונאית,2.6,2.8
3/5/2015,בצל אדום,3,
3/5/2015,בצל בית אלפא,2,
3/5/2015,שום,13,
3/5/2015,פלפל קליפורני,5.8,6.2
3/5/2015,פלפל בהיר,4,4.5
3/5/2015,פלפל אדום חממה,3.5,4.5
3/5/2015,פלפל אדום איכות מעולה,9.8,10.2
3/5/2015,פלפל כתום,9.8,10.2
3/5/2015,פלפל צהוב איכות מעולה,9.8,10.2
3/5/2015,פלפל חריף,4,4.5
3/5/2015,חציל חממה ,2.5,2.8
3/5/2015,מלפפון חממה ,1.8,
3/5/2015,כרוב לבן,1.6,
3/5/2015,כרוב אדום,1.8,
3/5/2015,שומר,3.4,3.8
3/5/2015,כרובית,2.8,3.2
3/5/2015,קישואים איכות מעולה,2.4,2.6
3/5/2015,חסה 8 יחידות,14,16
3/5/2015,מילון גליה מעולה,6,6.4
3/5/2015,צנון,3.6,
3/5/2015,צנונית באריזה,3.6,
3/5/2015,סלק,2,2.4
3/5/2015,לפת איכות מעולה,3.2,
3/5/2015,דלעת,13.5,
3/5/2015,דלורית,7.4,
3/5/2015,בטטות איכות מעולה,7.5,
3/5/2015,ברוקולי באריזה קמעונאית,10,
3/5/2015,קולורבי,2,2.2
3/5/2015,שעועית ירוקה,7,
3/5/2015,לוף,3,4
3/5/2015,בצל ירוק,3,4
3/5/2015,תירס באריזה קמעונאית,7,8
30/4/2015,עגבניות חממה ,5.2,5.6
30/4/2015,עגבניות באשכולות ,6.6,7
30/4/2015,עגבניות שרי אשכולות אכות מעולה,5.4,5.8
30/4/2015,תפוא"ד שקים,2,2.2
30/4/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
30/4/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
30/4/2015,תפוא"ד אדום בשקים,2.6,2.8
30/4/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
30/4/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
30/4/2015,גזר בשקים,2.2,2.4
30/4/2015,גזר באריזה קמעונאית,2.6,2.8
30/4/2015,בצל אדום,3,
30/4/2015,בצל בית אלפא,2,
30/4/2015,שום,13,
30/4/2015,פלפל קליפורני,5,5.5
30/4/2015,פלפל בהיר,4,4.5
30/4/2015,פלפל אדום חממה,3.5,4.5
30/4/2015,פלפל אדום איכות מעולה,8.5,8.8
30/4/2015,פלפל כתום,8.5,8.8
30/4/2015,פלפל צהוב איכות מעולה,8,8.4
30/4/2015,פלפל חריף,4,4.5
30/4/2015,חציל חממה ,2,2.4
30/4/2015,מלפפון חממה ,2.5,
30/4/2015,כרוב לבן,1.6,
30/4/2015,כרוב אדום,1.8,
30/4/2015,שומר,3.4,3.8
30/4/2015,כרובית,4,4.5
30/4/2015,קישואים איכות מעולה,2.6,3
30/4/2015,חסה 8 יחידות,14,16
30/4/2015,מילון גליה מעולה,6,6.4
30/4/2015,צנון,3.6,
30/4/2015,צנונית באריזה,3.6,
30/4/2015,סלק,2,2.4
30/4/2015,לפת איכות מעולה,3.2,
30/4/2015,דלעת,13,
30/4/2015,דלורית,7.4,
30/4/2015,בטטות איכות מעולה,7,
30/4/2015,ברוקולי באריזה קמעונאית,10,
30/4/2015,קולורבי,1.8,2.2
30/4/2015,שעועית ירוקה,7,
30/4/2015,לוף,3,4
30/4/2015,בצל ירוק,3,4
29/4/2015,עגבניות חממה ,5.2,5.6
29/4/2015,עגבניות באשכולות ,6.2,6.6
29/4/2015,עגבניות שרי אשכולות אכות מעולה,6.2,6.5
29/4/2015,תפוא"ד שקים,2,2.2
29/4/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
29/4/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
29/4/2015,תפוא"ד אדום בשקים,2.6,2.8
29/4/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
29/4/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
29/4/2015,גזר בשקים,2.2,2.4
29/4/2015,גזר באריזה קמעונאית,2.6,2.8
29/4/2015,בצל אדום,3,
29/4/2015,בצל בית אלפא,2,
29/4/2015,שום,13,
29/4/2015,פלפל קליפורני,4.8,5.2
29/4/2015,פלפל בהיר,4.5,5
29/4/2015,פלפל אדום חממה,3.5,4.5
29/4/2015,פלפל אדום איכות מעולה,8.3,8.7
29/4/2015,פלפל כתום,8.3,8.7
29/4/2015,פלפל צהוב איכות מעולה,7.6,8
29/4/2015,פלפל חריף,4,4.5
29/4/2015,חציל חממה ,2,2.4
29/4/2015,מלפפון חממה ,2.2,
29/4/2015,כרוב לבן,1.6,
29/4/2015,כרוב אדום,1.8,
29/4/2015,שומר,3.4,3.8
29/4/2015,כרובית,4,4.5
29/4/2015,קישואים איכות מעולה,2.6,3
29/4/2015,חסה 8 יחידות,14,16
29/4/2015,מילון גליה מעולה,6,6.4
29/4/2015,צנון,3.6,
29/4/2015,צנונית באריזה,3.6,
29/4/2015,סלק,2,2.4
29/4/2015,לפת איכות מעולה,3.2,
29/4/2015,דלעת,13,
29/4/2015,דלורית,7.4,
29/4/2015,בטטות איכות מעולה,7,
29/4/2015,ברוקולי באריזה קמעונאית,10,
29/4/2015,קולורבי,1.8,2.2
29/4/2015,שעועית ירוקה,7,
29/4/2015,לוף,3,4
29/4/2015,בצל ירוק,3,4
28/4/2015,עגבניות חממה ,6.8,7.2
28/4/2015,עגבניות באשכולות ,7.2,7.6
28/4/2015,עגבניות שרי אשכולות אכות מעולה,7.2,7.5
28/4/2015,תפוא"ד שקים,2,2.2
28/4/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
28/4/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
28/4/2015,תפוא"ד אדום בשקים,2.6,2.8
28/4/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
28/4/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
28/4/2015,גזר בשקים,2.2,2.4
28/4/2015,גזר באריזה קמעונאית,2.6,2.8
28/4/2015,בצל אדום,3,
28/4/2015,בצל בית אלפא,2.2,
28/4/2015,שום,13,
28/4/2015,פלפל קליפורני,4.8,5.2
28/4/2015,פלפל בהיר,5,5.5
28/4/2015,פלפל אדום חממה,3,4
28/4/2015,פלפל אדום איכות מעולה,7.8,8.2
28/4/2015,פלפל כתום,7.8,8.2
28/4/2015,פלפל צהוב איכות מעולה,7.6,8
28/4/2015,פלפל חריף,5,5.5
28/4/2015,חציל חממה ,2,2.4
28/4/2015,מלפפון חממה ,2,
28/4/2015,כרוב לבן,1.6,
28/4/2015,כרוב אדום,1.8,
28/4/2015,שומר,3,3.4
28/4/2015,כרובית,4,4.5
28/4/2015,קישואים איכות מעולה,2.6,3
28/4/2015,חסה 8 יחידות,14,16
28/4/2015,מילון גליה מעולה,6,6.4
28/4/2015,צנון,3.6,
28/4/2015,צנונית באריזה,3.6,
28/4/2015,סלק,2,2.4
28/4/2015,לפת איכות מעולה,3.2,
28/4/2015,דלעת,12.5,
28/4/2015,דלורית,7.4,
28/4/2015,בטטות איכות מעולה,7,
28/4/2015,ברוקולי באריזה קמעונאית,10,
28/4/2015,קולורבי,1.8,2.2
28/4/2015,שעועית ירוקה,8,
28/4/2015,לוף,3,4
28/4/2015,בצל ירוק,3,4
27/4/2015,עגבניות חממה ,8,8.5
27/4/2015,עגבניות באשכולות ,8.2,8.6
27/4/2015,עגבניות שרי אשכולות אכות מעולה,7.8,8.2
27/4/2015,תפוא"ד שקים,2,2.2
27/4/2015,תפוא"ד באריזה קמעונאית,2.4,2.6
27/4/2015,תפוא"ד באריזה קמעונאית לבן איכות מעולה,2.7,2.9
27/4/2015,תפוא"ד אדום בשקים,2.6,2.8
27/4/2015,תפוא"ד אדום באריזה קמעונאית,3,3.2
27/4/2015,תפוא"ד אדום באריזה קמעונאית איכות מעולה,3.4,3.6
27/4/2015,גזר בשקים,2.2,2.4
27/4/2015,גזר באריזה קמעונאית,2.6,2.8
27/4/2015,בצל אדום,3,
27/4/2015,בצל בית אלפא,2.2,
27/4/2015,שום,13,
27/4/2015,פלפל קליפורני,4.8,5.2
27/4/2015,פלפל בהיר,5.6,6
27/4/2015,פלפל אדום חממה,3,3.5
27/4/2015,פלפל אדום איכות מעולה,7.6,8
27/4/2015,פלפל כתום,7.6,8
27/4/2015,פלפל צהוב איכות מעולה,7.6,8
27/4/2015,פלפל חריף,5.6,6
27/4/2015,חציל חממה ,2,2.4
27/4/2015,מלפפון חממה ,2,
27/4/2015,כרוב לבן,1.6,
27/4/2015,כרוב אדום,1.8,
27/4/2015,שומר,3.2,3.6
27/4/2015,כרובית,4.5,5
27/4/2015,קישואים איכות מעולה,2.6,3
27/4/2015,חסה 8 יחידות,14,16
27/4/2015,מילון גליה מעולה,6.2,6.6
27/4/2015,צנון,4,
27/4/2015,צנונית באריזה,4,
27/4/2015,סלק,2,2.4
27/4/2015,לפת איכות מעולה,3.2,
27/4/2015,דלעת,11.5,
27/4/2015,דלורית,7.6,
27/4/2015,בטטות איכות מעולה,7,
27/4/2015,ברוקולי באריזה קמעונאית,10,
27/4/2015,קולורבי,1.8,2.2
